month,country,topic,share_of_messages
2026-03-01,RO,Multimedia,0.048
2026-03-01,RO,Other/Unknown,0.058
2026-03-01,RO,Practical Guidance,0.351
2026-03-01,RO,Seeking information,0.221
2026-03-01,RO,Self-expression,0.090
2026-03-01,RO,Technical help,0.045
2026-03-01,RO,Writing,0.187
2026-03-01,RS,Multimedia,0.057
2026-03-01,RS,Other/Unknown,0.052
2026-03-01,RS,Practical Guidance,0.340
2026-03-01,RS,Seeking information,0.230
2026-03-01,RS,Self-expression,0.103
2026-03-01,RS,Technical help,0.034
2026-03-01,RS,Writing,0.183
2026-03-01,RW,Multimedia,0.085
2026-03-01,RW,Other/Unknown,0.076
2026-03-01,RW,Practical Guidance,0.304
2026-03-01,RW,Seeking information,0.176
2026-03-01,RW,Self-expression,0.062
2026-03-01,RW,Technical help,0.048
2026-03-01,RW,Writing,0.248
2026-03-01,SA,Multimedia,0.052
2026-03-01,SA,Other/Unknown,0.062
2026-03-01,SA,Practical Guidance,0.323
2026-03-01,SA,Seeking information,0.201
2026-03-01,SA,Self-expression,0.108
2026-03-01,SA,Technical help,0.033
2026-03-01,SA,Writing,0.221
2026-03-01,SD,Multimedia,0.044
2026-03-01,SD,Other/Unknown,0.062
2026-03-01,SD,Practical Guidance,0.336
2026-03-01,SD,Seeking information,0.215
2026-03-01,SD,Self-expression,0.089
2026-03-01,SD,Technical help,0.017
2026-03-01,SD,Writing,0.237
2026-03-01,SE,Multimedia,0.034
2026-03-01,SE,Other/Unknown,0.049
2026-03-01,SE,Practical Guidance,0.354
2026-03-01,SE,Seeking information,0.212
2026-03-01,SE,Self-expression,0.080
2026-03-01,SE,Technical help,0.045
2026-03-01,SE,Writing,0.225
2026-03-01,SG,Multimedia,0.044
2026-03-01,SG,Other/Unknown,0.057
2026-03-01,SG,Practical Guidance,0.267
2026-03-01,SG,Seeking information,0.180
2026-03-01,SG,Self-expression,0.064
2026-03-01,SG,Technical help,0.074
2026-03-01,SG,Writing,0.314
2026-03-01,SI,Multimedia,0.035
2026-03-01,SI,Other/Unknown,0.093
2026-03-01,SI,Practical Guidance,0.315
2026-03-01,SI,Seeking information,0.233
2026-03-01,SI,Self-expression,0.084
2026-03-01,SI,Technical help,0.023
2026-03-01,SI,Writing,0.217
2026-03-01,SK,Multimedia,0.057
2026-03-01,SK,Other/Unknown,0.065
2026-03-01,SK,Practical Guidance,0.346
2026-03-01,SK,Seeking information,0.239
2026-03-01,SK,Self-expression,0.065
2026-03-01,SK,Technical help,0.054
2026-03-01,SK,Writing,0.173
2026-03-01,SN,Multimedia,0.047
2026-03-01,SN,Other/Unknown,0.069
2026-03-01,SN,Practical Guidance,0.364
2026-03-01,SN,Seeking information,0.188
2026-03-01,SN,Self-expression,0.017
2026-03-01,SN,Technical help,0.038
2026-03-01,SN,Writing,0.277
2026-03-01,SO,Multimedia,0.104
2026-03-01,SO,Other/Unknown,0.102
2026-03-01,SO,Practical Guidance,0.270
2026-03-01,SO,Seeking information,0.152
2026-03-01,SO,Self-expression,0.099
2026-03-01,SO,Technical help,0.006
2026-03-01,SO,Writing,0.267
2026-03-01,SV,Multimedia,0.068
2026-03-01,SV,Other/Unknown,0.049
2026-03-01,SV,Practical Guidance,0.330
2026-03-01,SV,Seeking information,0.148
2026-03-01,SV,Self-expression,0.096
2026-03-01,SV,Technical help,0.068
2026-03-01,SV,Writing,0.242
2026-03-01,TH,Multimedia,0.061
2026-03-01,TH,Other/Unknown,0.069
2026-03-01,TH,Practical Guidance,0.294
2026-03-01,TH,Seeking information,0.157
2026-03-01,TH,Self-expression,0.129
2026-03-01,TH,Technical help,0.040
2026-03-01,TH,Writing,0.250
2026-03-01,TJ,Multimedia,0.085
2026-03-01,TJ,Other/Unknown,0.056
2026-03-01,TJ,Practical Guidance,0.315
2026-03-01,TJ,Seeking information,0.145
2026-03-01,TJ,Self-expression,0.095
2026-03-01,TJ,Technical help,0.063
2026-03-01,TJ,Writing,0.241
2026-03-01,TN,Multimedia,0.062
2026-03-01,TN,Other/Unknown,0.087
2026-03-01,TN,Practical Guidance,0.287
2026-03-01,TN,Seeking information,0.169
2026-03-01,TN,Self-expression,0.073
2026-03-01,TN,Technical help,0.048
2026-03-01,TN,Writing,0.273
2026-03-01,TR,Multimedia,0.068
2026-03-01,TR,Other/Unknown,0.066
2026-03-01,TR,Practical Guidance,0.355
2026-03-01,TR,Seeking information,0.210
2026-03-01,TR,Self-expression,0.107
2026-03-01,TR,Technical help,0.034
2026-03-01,TR,Writing,0.161
2026-03-01,TW,Multimedia,0.043
2026-03-01,TW,Other/Unknown,0.060
2026-03-01,TW,Practical Guidance,0.314
2026-03-01,TW,Seeking information,0.164
2026-03-01,TW,Self-expression,0.144
2026-03-01,TW,Technical help,0.052
2026-03-01,TW,Writing,0.225
2026-03-01,TZ,Multimedia,0.071
2026-03-01,TZ,Other/Unknown,0.062
2026-03-01,TZ,Practical Guidance,0.374
2026-03-01,TZ,Seeking information,0.165
2026-03-01,TZ,Self-expression,0.078
2026-03-01,TZ,Technical help,0.017
2026-03-01,TZ,Writing,0.233
2026-03-01,UA,Multimedia,0.059
2026-03-01,UA,Other/Unknown,0.063
2026-03-01,UA,Practical Guidance,0.341
2026-03-01,UA,Seeking information,0.200
2026-03-01,UA,Self-expression,0.085
2026-03-01,UA,Technical help,0.039
2026-03-01,UA,Writing,0.213
2026-03-01,UG,Multimedia,0.050
2026-03-01,UG,Other/Unknown,0.084
2026-03-01,UG,Practical Guidance,0.390
2026-03-01,UG,Seeking information,0.168
2026-03-01,UG,Self-expression,0.050
2026-03-01,UG,Technical help,0.029
2026-03-01,UG,Writing,0.229
2026-03-01,US,Multimedia,0.056
2026-03-01,US,Other/Unknown,0.050
2026-03-01,US,Practical Guidance,0.332
2026-03-01,US,Seeking information,0.187
2026-03-01,US,Self-expression,0.087
2026-03-01,US,Technical help,0.048
2026-03-01,US,Writing,0.241
2026-03-01,UY,Multimedia,0.066
2026-03-01,UY,Other/Unknown,0.044
2026-03-01,UY,Practical Guidance,0.313
2026-03-01,UY,Seeking information,0.191
2026-03-01,UY,Self-expression,0.130
2026-03-01,UY,Technical help,0.065
2026-03-01,UY,Writing,0.190
2026-03-01,UZ,Multimedia,0.061
2026-03-01,UZ,Other/Unknown,0.072
2026-03-01,UZ,Practical Guidance,0.323
2026-03-01,UZ,Seeking information,0.185
2026-03-01,UZ,Self-expression,0.098
2026-03-01,UZ,Technical help,0.039
2026-03-01,UZ,Writing,0.223
2026-03-01,VN,Multimedia,0.051
2026-03-01,VN,Other/Unknown,0.061
2026-03-01,VN,Practical Guidance,0.308
2026-03-01,VN,Seeking information,0.136
2026-03-01,VN,Self-expression,0.104
2026-03-01,VN,Technical help,0.054
2026-03-01,VN,Writing,0.287
2026-03-01,YE,Multimedia,0.040
2026-03-01,YE,Other/Unknown,0.016
2026-03-01,YE,Practical Guidance,0.370
2026-03-01,YE,Seeking information,0.177
2026-03-01,YE,Self-expression,0.138
2026-03-01,YE,Technical help,0.064
2026-03-01,YE,Writing,0.195
2026-03-01,ZA,Multimedia,0.054
2026-03-01,ZA,Other/Unknown,0.049
2026-03-01,ZA,Practical Guidance,0.314
2026-03-01,ZA,Seeking information,0.146
2026-03-01,ZA,Self-expression,0.092
2026-03-01,ZA,Technical help,0.045
2026-03-01,ZA,Writing,0.300
2026-03-01,ZM,Multimedia,0.059
2026-03-01,ZM,Other/Unknown,0.003
2026-03-01,ZM,Practical Guidance,0.399
2026-03-01,ZM,Seeking information,0.236
2026-03-01,ZM,Self-expression,0.055
2026-03-01,ZM,Technical help,0.050
2026-03-01,ZM,Writing,0.197
2026-03-01,ZW,Multimedia,0.068
2026-03-01,ZW,Other/Unknown,0.057
2026-03-01,ZW,Practical Guidance,0.288
2026-03-01,ZW,Seeking information,0.175
2026-03-01,ZW,Self-expression,0.060
2026-03-01,ZW,Technical help,0.041
2026-03-01,ZW,Writing,0.310
2026-04-01,AE,Multimedia,0.049
2026-04-01,AE,Other/Unknown,0.059
2026-04-01,AE,Practical Guidance,0.302
2026-04-01,AE,Seeking information,0.164
2026-04-01,AE,Self-expression,0.055
2026-04-01,AE,Technical help,0.036
2026-04-01,AE,Writing,0.335
2026-04-01,AF,Multimedia,0.077
2026-04-01,AF,Other/Unknown,0.071
2026-04-01,AF,Practical Guidance,0.276
2026-04-01,AF,Seeking information,0.166
2026-04-01,AF,Self-expression,0.080
2026-04-01,AF,Technical help,0.040
2026-04-01,AF,Writing,0.291
2026-04-01,AL,Multimedia,0.053
2026-04-01,AL,Other/Unknown,0.083
2026-04-01,AL,Practical Guidance,0.356
2026-04-01,AL,Seeking information,0.234
2026-04-01,AL,Self-expression,0.112
2026-04-01,AL,Technical help,0.036
2026-04-01,AL,Writing,0.126
2026-04-01,AM,Multimedia,0.075
2026-04-01,AM,Other/Unknown,0.092
2026-04-01,AM,Practical Guidance,0.285
2026-04-01,AM,Seeking information,0.188
2026-04-01,AM,Self-expression,0.068
2026-04-01,AM,Technical help,0.065
2026-04-01,AM,Writing,0.228
2026-04-01,AO,Multimedia,0.080
2026-04-01,AO,Other/Unknown,0.124
2026-04-01,AO,Practical Guidance,0.274
2026-04-01,AO,Seeking information,0.147
2026-04-01,AO,Self-expression,0.064
2026-04-01,AO,Technical help,0.037
2026-04-01,AO,Writing,0.273
2026-04-01,AR,Multimedia,0.090
2026-04-01,AR,Other/Unknown,0.053
2026-04-01,AR,Practical Guidance,0.357
2026-04-01,AR,Seeking information,0.160
2026-04-01,AR,Self-expression,0.107
2026-04-01,AR,Technical help,0.038
2026-04-01,AR,Writing,0.195
2026-04-01,AT,Multimedia,0.053
2026-04-01,AT,Other/Unknown,0.041
2026-04-01,AT,Practical Guidance,0.313
2026-04-01,AT,Seeking information,0.225
2026-04-01,AT,Self-expression,0.061
2026-04-01,AT,Technical help,0.051
2026-04-01,AT,Writing,0.256
2026-04-01,AU,Multimedia,0.043
2026-04-01,AU,Other/Unknown,0.046
2026-04-01,AU,Practical Guidance,0.312
2026-04-01,AU,Seeking information,0.218
2026-04-01,AU,Self-expression,0.069
2026-04-01,AU,Technical help,0.037
2026-04-01,AU,Writing,0.275
2026-04-01,AZ,Multimedia,0.049
2026-04-01,AZ,Other/Unknown,0.075
2026-04-01,AZ,Practical Guidance,0.354
2026-04-01,AZ,Seeking information,0.184
2026-04-01,AZ,Self-expression,0.099
2026-04-01,AZ,Technical help,0.040
2026-04-01,AZ,Writing,0.198
2026-04-01,BA,Multimedia,0.039
2026-04-01,BA,Other/Unknown,0.052
2026-04-01,BA,Practical Guidance,0.366
2026-04-01,BA,Seeking information,0.266
2026-04-01,BA,Self-expression,0.109
2026-04-01,BA,Technical help,0.007
2026-04-01,BA,Writing,0.161
2026-04-01,BD,Multimedia,0.056
2026-04-01,BD,Other/Unknown,0.088
2026-04-01,BD,Practical Guidance,0.317
2026-04-01,BD,Seeking information,0.193
2026-04-01,BD,Self-expression,0.050
2026-04-01,BD,Technical help,0.036
2026-04-01,BD,Writing,0.261
2026-04-01,BE,Multimedia,0.044
2026-04-01,BE,Other/Unknown,0.048
2026-04-01,BE,Practical Guidance,0.321
2026-04-01,BE,Seeking information,0.226
2026-04-01,BE,Self-expression,0.063
2026-04-01,BE,Technical help,0.039
2026-04-01,BE,Writing,0.259
2026-04-01,BG,Multimedia,0.065
2026-04-01,BG,Other/Unknown,0.055
2026-04-01,BG,Practical Guidance,0.345
2026-04-01,BG,Seeking information,0.217
2026-04-01,BG,Self-expression,0.091
2026-04-01,BG,Technical help,0.033
2026-04-01,BG,Writing,0.193
2026-04-01,BH,Multimedia,0.047
2026-04-01,BH,Other/Unknown,0.026
2026-04-01,BH,Practical Guidance,0.401
2026-04-01,BH,Seeking information,0.148
2026-04-01,BH,Self-expression,0.101
2026-04-01,BH,Technical help,0.045
2026-04-01,BH,Writing,0.232
2026-04-01,BJ,Multimedia,0.075
2026-04-01,BJ,Other/Unknown,0.093
2026-04-01,BJ,Practical Guidance,0.222
2026-04-01,BJ,Seeking information,0.260
2026-04-01,BJ,Self-expression,0.000
2026-04-01,BJ,Technical help,0.036
2026-04-01,BJ,Writing,0.314
2026-04-01,BO,Multimedia,0.075
2026-04-01,BO,Other/Unknown,0.036
2026-04-01,BO,Practical Guidance,0.352
2026-04-01,BO,Seeking information,0.160
2026-04-01,BO,Self-expression,0.068
2026-04-01,BO,Technical help,0.055
2026-04-01,BO,Writing,0.254
2026-04-01,BR,Multimedia,0.103
2026-04-01,BR,Other/Unknown,0.056
2026-04-01,BR,Practical Guidance,0.307
2026-04-01,BR,Seeking information,0.148
2026-04-01,BR,Self-expression,0.080
2026-04-01,BR,Technical help,0.045
2026-04-01,BR,Writing,0.261
2026-04-01,CA,Multimedia,0.047
2026-04-01,CA,Other/Unknown,0.046
2026-04-01,CA,Practical Guidance,0.339
2026-04-01,CA,Seeking information,0.202
2026-04-01,CA,Self-expression,0.068
2026-04-01,CA,Technical help,0.044
2026-04-01,CA,Writing,0.253
2026-04-01,CD,Multimedia,0.070
2026-04-01,CD,Other/Unknown,0.070
2026-04-01,CD,Practical Guidance,0.272
2026-04-01,CD,Seeking information,0.149
2026-04-01,CD,Self-expression,0.088
2026-04-01,CD,Technical help,0.021
2026-04-01,CD,Writing,0.330
2026-04-01,CH,Multimedia,0.051
2026-04-01,CH,Other/Unknown,0.051
2026-04-01,CH,Practical Guidance,0.289
2026-04-01,CH,Seeking information,0.226
2026-04-01,CH,Self-expression,0.065
2026-04-01,CH,Technical help,0.038
2026-04-01,CH,Writing,0.280
2026-04-01,CI,Multimedia,0.047
2026-04-01,CI,Other/Unknown,0.075
2026-04-01,CI,Practical Guidance,0.252
2026-04-01,CI,Seeking information,0.128
2026-04-01,CI,Self-expression,0.035
2026-04-01,CI,Technical help,0.058
2026-04-01,CI,Writing,0.404
2026-04-01,CL,Multimedia,0.078
2026-04-01,CL,Other/Unknown,0.060
2026-04-01,CL,Practical Guidance,0.319
2026-04-01,CL,Seeking information,0.159
2026-04-01,CL,Self-expression,0.095
2026-04-01,CL,Technical help,0.045
2026-04-01,CL,Writing,0.243
2026-04-01,CM,Multimedia,0.086
2026-04-01,CM,Other/Unknown,0.043
2026-04-01,CM,Practical Guidance,0.288
2026-04-01,CM,Seeking information,0.198
2026-04-01,CM,Self-expression,0.077
2026-04-01,CM,Technical help,0.051
2026-04-01,CM,Writing,0.256
2026-04-01,CO,Multimedia,0.100
2026-04-01,CO,Other/Unknown,0.054
2026-04-01,CO,Practical Guidance,0.324
2026-04-01,CO,Seeking information,0.152
2026-04-01,CO,Self-expression,0.068
2026-04-01,CO,Technical help,0.044
2026-04-01,CO,Writing,0.259
2026-04-01,CR,Multimedia,0.098
2026-04-01,CR,Other/Unknown,0.038
2026-04-01,CR,Practical Guidance,0.351
2026-04-01,CR,Seeking information,0.150
2026-04-01,CR,Self-expression,0.080
2026-04-01,CR,Technical help,0.050
2026-04-01,CR,Writing,0.234
2026-04-01,CY,Multimedia,0.091
2026-04-01,CY,Other/Unknown,0.019
2026-04-01,CY,Practical Guidance,0.306
2026-04-01,CY,Seeking information,0.223
2026-04-01,CY,Self-expression,0.082
2026-04-01,CY,Technical help,0.047
2026-04-01,CY,Writing,0.233
2026-04-01,CZ,Multimedia,0.065
2026-04-01,CZ,Other/Unknown,0.049
2026-04-01,CZ,Practical Guidance,0.328
2026-04-01,CZ,Seeking information,0.241
2026-04-01,CZ,Self-expression,0.070
2026-04-01,CZ,Technical help,0.042
2026-04-01,CZ,Writing,0.205
2026-04-01,DE,Multimedia,0.049
2026-04-01,DE,Other/Unknown,0.048
2026-04-01,DE,Practical Guidance,0.325
2026-04-01,DE,Seeking information,0.227
2026-04-01,DE,Self-expression,0.066
2026-04-01,DE,Technical help,0.039
2026-04-01,DE,Writing,0.246
2026-04-01,DK,Multimedia,0.051
2026-04-01,DK,Other/Unknown,0.042
2026-04-01,DK,Practical Guidance,0.325
2026-04-01,DK,Seeking information,0.225
2026-04-01,DK,Self-expression,0.054
2026-04-01,DK,Technical help,0.043
2026-04-01,DK,Writing,0.260
2026-04-01,DO,Multimedia,0.068
2026-04-01,DO,Other/Unknown,0.075
2026-04-01,DO,Practical Guidance,0.335
2026-04-01,DO,Seeking information,0.166
2026-04-01,DO,Self-expression,0.077
2026-04-01,DO,Technical help,0.029
2026-04-01,DO,Writing,0.250
2026-04-01,DZ,Multimedia,0.051
2026-04-01,DZ,Other/Unknown,0.087
2026-04-01,DZ,Practical Guidance,0.347
2026-04-01,DZ,Seeking information,0.167
2026-04-01,DZ,Self-expression,0.089
2026-04-01,DZ,Technical help,0.027
2026-04-01,DZ,Writing,0.232
2026-04-01,EC,Multimedia,0.066
2026-04-01,EC,Other/Unknown,0.044
2026-04-01,EC,Practical Guidance,0.348
2026-04-01,EC,Seeking information,0.180
2026-04-01,EC,Self-expression,0.064
2026-04-01,EC,Technical help,0.036
2026-04-01,EC,Writing,0.261
2026-04-01,EE,Multimedia,0.029
2026-04-01,EE,Other/Unknown,0.060
2026-04-01,EE,Practical Guidance,0.328
2026-04-01,EE,Seeking information,0.234
2026-04-01,EE,Self-expression,0.059
2026-04-01,EE,Technical help,0.032
2026-04-01,EE,Writing,0.256
2026-04-01,EG,Multimedia,0.058
2026-04-01,EG,Other/Unknown,0.061
2026-04-01,EG,Practical Guidance,0.380
2026-04-01,EG,Seeking information,0.188
2026-04-01,EG,Self-expression,0.082
2026-04-01,EG,Technical help,0.037
2026-04-01,EG,Writing,0.193
2026-04-01,ES,Multimedia,0.060
2026-04-01,ES,Other/Unknown,0.046
2026-04-01,ES,Practical Guidance,0.355
2026-04-01,ES,Seeking information,0.226
2026-04-01,ES,Self-expression,0.060
2026-04-01,ES,Technical help,0.046
2026-04-01,ES,Writing,0.207
2026-04-01,ET,Multimedia,0.064
2026-04-01,ET,Other/Unknown,0.108
2026-04-01,ET,Practical Guidance,0.343
2026-04-01,ET,Seeking information,0.152
2026-04-01,ET,Self-expression,0.065
2026-04-01,ET,Technical help,0.052
2026-04-01,ET,Writing,0.216
2026-04-01,FI,Multimedia,0.061
2026-04-01,FI,Other/Unknown,0.053
2026-04-01,FI,Practical Guidance,0.318
2026-04-01,FI,Seeking information,0.203
2026-04-01,FI,Self-expression,0.054
2026-04-01,FI,Technical help,0.051
2026-04-01,FI,Writing,0.259
2026-04-01,FR,Multimedia,0.056
2026-04-01,FR,Other/Unknown,0.052
2026-04-01,FR,Practical Guidance,0.336
2026-04-01,FR,Seeking information,0.219
2026-04-01,FR,Self-expression,0.071
2026-04-01,FR,Technical help,0.038
2026-04-01,FR,Writing,0.228
2026-04-01,GB,Multimedia,0.053
2026-04-01,GB,Other/Unknown,0.045
2026-04-01,GB,Practical Guidance,0.327
2026-04-01,GB,Seeking information,0.203
2026-04-01,GB,Self-expression,0.077
2026-04-01,GB,Technical help,0.045
2026-04-01,GB,Writing,0.250
2026-04-01,GE,Multimedia,0.059
2026-04-01,GE,Other/Unknown,0.062
2026-04-01,GE,Practical Guidance,0.351
2026-04-01,GE,Seeking information,0.184
2026-04-01,GE,Self-expression,0.086
2026-04-01,GE,Technical help,0.058
2026-04-01,GE,Writing,0.202
2026-04-01,GH,Multimedia,0.037
2026-04-01,GH,Other/Unknown,0.080
2026-04-01,GH,Practical Guidance,0.317
2026-04-01,GH,Seeking information,0.164
2026-04-01,GH,Self-expression,0.052
2026-04-01,GH,Technical help,0.053
2026-04-01,GH,Writing,0.296
2026-04-01,GR,Multimedia,0.050
2026-04-01,GR,Other/Unknown,0.059
2026-04-01,GR,Practical Guidance,0.353
2026-04-01,GR,Seeking information,0.229
2026-04-01,GR,Self-expression,0.087
2026-04-01,GR,Technical help,0.042
2026-04-01,GR,Writing,0.182
2026-04-01,GT,Multimedia,0.044
2026-04-01,GT,Other/Unknown,0.062
2026-04-01,GT,Practical Guidance,0.372
2026-04-01,GT,Seeking information,0.155
2026-04-01,GT,Self-expression,0.109
2026-04-01,GT,Technical help,0.054
2026-04-01,GT,Writing,0.203
2026-04-01,HN,Multimedia,0.089
2026-04-01,HN,Other/Unknown,0.072
2026-04-01,HN,Practical Guidance,0.384
2026-04-01,HN,Seeking information,0.156
2026-04-01,HN,Self-expression,0.069
2026-04-01,HN,Technical help,0.003
2026-04-01,HN,Writing,0.227
2026-04-01,HR,Multimedia,0.051
2026-04-01,HR,Other/Unknown,0.045
2026-04-01,HR,Practical Guidance,0.338
2026-04-01,HR,Seeking information,0.257
2026-04-01,HR,Self-expression,0.074
2026-04-01,HR,Technical help,0.068
2026-04-01,HR,Writing,0.167
2026-04-01,HT,Multimedia,0.076
2026-04-01,HT,Other/Unknown,0.097
2026-04-01,HT,Practical Guidance,0.319
2026-04-01,HT,Seeking information,0.148
2026-04-01,HT,Self-expression,0.058
2026-04-01,HT,Technical help,0.000
2026-04-01,HT,Writing,0.301
2026-04-01,HU,Multimedia,0.051
2026-04-01,HU,Other/Unknown,0.062
2026-04-01,HU,Practical Guidance,0.305
2026-04-01,HU,Seeking information,0.258
2026-04-01,HU,Self-expression,0.099
2026-04-01,HU,Technical help,0.046
2026-04-01,HU,Writing,0.180
2026-04-01,ID,Multimedia,0.063
2026-04-01,ID,Other/Unknown,0.043
2026-04-01,ID,Practical Guidance,0.334
2026-04-01,ID,Seeking information,0.141
2026-04-01,ID,Self-expression,0.068
2026-04-01,ID,Technical help,0.048
2026-04-01,ID,Writing,0.303
2026-04-01,IE,Multimedia,0.045
2026-04-01,IE,Other/Unknown,0.055
2026-04-01,IE,Practical Guidance,0.336
2026-04-01,IE,Seeking information,0.216
2026-04-01,IE,Self-expression,0.082
2026-04-01,IE,Technical help,0.057
2026-04-01,IE,Writing,0.209
2026-04-01,IL,Multimedia,0.050
2026-04-01,IL,Other/Unknown,0.053
2026-04-01,IL,Practical Guidance,0.336
2026-04-01,IL,Seeking information,0.239
2026-04-01,IL,Self-expression,0.077
2026-04-01,IL,Technical help,0.044
2026-04-01,IL,Writing,0.202
2026-04-01,IN,Multimedia,0.069
2026-04-01,IN,Other/Unknown,0.069
2026-04-01,IN,Practical Guidance,0.350
2026-04-01,IN,Seeking information,0.168
2026-04-01,IN,Self-expression,0.059
2026-04-01,IN,Technical help,0.069
2026-04-01,IN,Writing,0.216
2026-04-01,IQ,Multimedia,0.063
2026-04-01,IQ,Other/Unknown,0.071
2026-04-01,IQ,Practical Guidance,0.361
2026-04-01,IQ,Seeking information,0.165
2026-04-01,IQ,Self-expression,0.128
2026-04-01,IQ,Technical help,0.034
2026-04-01,IQ,Writing,0.178
2026-04-01,IT,Multimedia,0.063
2026-04-01,IT,Other/Unknown,0.044
2026-04-01,IT,Practical Guidance,0.338
2026-04-01,IT,Seeking information,0.200
2026-04-01,IT,Self-expression,0.079
2026-04-01,IT,Technical help,0.038
2026-04-01,IT,Writing,0.237
2026-04-01,JM,Multimedia,0.057
2026-04-01,JM,Other/Unknown,0.025
2026-04-01,JM,Practical Guidance,0.342
2026-04-01,JM,Seeking information,0.146
2026-04-01,JM,Self-expression,0.101
2026-04-01,JM,Technical help,0.029
2026-04-01,JM,Writing,0.300
2026-04-01,JO,Multimedia,0.052
2026-04-01,JO,Other/Unknown,0.065
2026-04-01,JO,Practical Guidance,0.365
2026-04-01,JO,Seeking information,0.173
2026-04-01,JO,Self-expression,0.086
2026-04-01,JO,Technical help,0.052
2026-04-01,JO,Writing,0.208
2026-04-01,JP,Multimedia,0.040
2026-04-01,JP,Other/Unknown,0.049
2026-04-01,JP,Practical Guidance,0.320
2026-04-01,JP,Seeking information,0.186
2026-04-01,JP,Self-expression,0.157
2026-04-01,JP,Technical help,0.033
2026-04-01,JP,Writing,0.216
2026-04-01,KE,Multimedia,0.064
2026-04-01,KE,Other/Unknown,0.063
2026-04-01,KE,Practical Guidance,0.370
2026-04-01,KE,Seeking information,0.171
2026-04-01,KE,Self-expression,0.079
2026-04-01,KE,Technical help,0.039
2026-04-01,KE,Writing,0.216
2026-04-01,KG,Multimedia,0.068
2026-04-01,KG,Other/Unknown,0.088
2026-04-01,KG,Practical Guidance,0.315
2026-04-01,KG,Seeking information,0.151
2026-04-01,KG,Self-expression,0.074
2026-04-01,KG,Technical help,0.045
2026-04-01,KG,Writing,0.259
2026-04-01,KH,Multimedia,0.059
2026-04-01,KH,Other/Unknown,0.081
2026-04-01,KH,Practical Guidance,0.282
2026-04-01,KH,Seeking information,0.112
2026-04-01,KH,Self-expression,0.063
